x_term,y_term,correlation,p_value,significance
promotion:fu2a,#2:zeitschriftenartikel:online:lernplattform,-0.005756237698537441,0.7251522467143322,Nicht signifikant
promotion:fu2a,#3:zeitschriftenartikel:online:lernumgebung,-0.007284060160339282,0.6563917240424139,Nicht signifikant
promotion:fu2a,#3:buch:online:lernumgebung,-0.0036391004402692062,0.8241044395908944,Nicht signifikant
promotion:fu2a,#3:buchteil:online:lernumgebung,0.10161274307483245,4.896206742050415e-10,Signifikant
promotion:fu2a,#3:konferenz-paper:online:lernumgebung,-0.0036391004402692054,0.8241044395908944,Nicht signifikant
promotion:fu2a,#4:zeitschriftenartikel:mooc,0.2041532333607416,2.0538732622388627e-36,Signifikant
promotion:fu2a,#4:buch:mooc,-0.0051478451318519095,0.7532011272349606,Nicht signifikant
promotion:fu2a,#4:buchteil:mooc,-0.011822173609111846,0.4702343396193183,Nicht signifikant
promotion:fu2a,#4:konferenz-paper:mooc,0.005412675583351316,0.7409490306584705,Nicht signifikant
promotion:fu2a,#5:zeitschriftenartikel:e-learning,0.02484800434577034,0.12904055101976147,Nicht signifikant
promotion:fu2a,#5:buch:e-learning,-0.012643545427527932,0.4399539073558865,Nicht signifikant
promotion:fu2a,#5:buchteil:e-learning,-0.035377758901742024,0.030658824164444005,Signifikant
promotion:fu2a,#5:konferenz-paper:e-learning,-0.005756237698537444,0.7251522467143322,Nicht signifikant
promotion:fu2a,#6:zeitschriftenartikel:bildung:technologie,0.02008132859914129,0.2199551286196891,Nicht signifikant
promotion:fu2a,#6:buch:bildung:technologie,-0.012375667492733076,0.44970451885956464,Nicht signifikant
promotion:fu2a,#6:buchteil:bildung:technologie,-0.01723374260550851,0.2924887827631527,Nicht signifikant
promotion:fu2a,#6:konferenz-paper:bildung:technologie,-0.008925909045921207,0.5856256536165756,Nicht signifikant
promotion:fu2a,#7:zeitschriftenartikel:digital:medien,0.04272681084777479,0.009031679074610685,Signifikant
promotion:fu2a,#7:buch:digital:medien,-0.03282422630579439,0.0449232379587385,Signifikant
promotion:fu2a,#7:buchteil:digital:medien,-0.10243174009595704,3.545841946715268e-10,Signifikant
promotion:fu2a,#7:konferenz-paper:digital:medien,-0.007284060160339282,0.6563917240424139,Nicht signifikant
promotion:fu2a,#8:zeitschriftenartikel:blended:learning,0.050095356342289496,0.002201299275005887,Signifikant
promotion:fu2a,#8:buch:blended:learning,-0.008146013978364147,0.6188019397662925,Nicht signifikant
promotion:fu2a,#8:buchteil:blended:learning,-0.017938806350764756,0.2731876085255387,Nicht signifikant
promotion:fu2a,#8:konferenz-paper:blended:learning,-0.003639100440269205,0.8241044395908944,Nicht signifikant
promotion:fu2a,#9:zeitschriftenartikel:digital:lernen,-0.017405815840646714,0.2876958809505171,Nicht signifikant
promotion:fu2a,#9:buch:digital:lernen,-0.01736210865556065,0.28890824673083515,Nicht signifikant
promotion:fu2a,#9:buchteil:digital:lernen,-0.02042656411796713,0.2121262262062006,Nicht signifikant
promotion:fu2a,#9:konferenz-paper:digital:lernen,-0.0036391004402692075,0.8241044395908944,Nicht signifikant
promotion:fu2a,#a:zeitschriftenartikel:online:lernen,0.06824759700228997,3.002447240794239e-05,Signifikant
promotion:fu2a,#a:buch:online:lernen,-0.0051478451318519095,0.7532011272349606,Nicht signifikant
promotion:fu2a,#a:buchteil:online:lernen,-0.010312296226533275,0.5287800911826959,Nicht signifikant
promotion:fu2a,#a:konferenz-paper:online:lernen,0.10414478155237603,1.790802380916286e-10,Signifikant
